,Title,Source,Date,Title Sentiment,Body Sentiment,Summary,Link,Body
42,The top 10 books on Apple's iBooks-US,Daily Mail UK,2018-10-09,0.616482,0.705821,"The Fifth Risk by Michael Lewis - 9781324002659 - (W. W. Norton & Company)

9. Lethal White by Robert Galbraith - 9780316422741 - (Little, Brown and Company)

10. Juror #3 by James Patterson & Nancy Allen - 9780316470063 - (Little, Brown and Company)",https://www.dailymail.co.uk/wires/ap/article-6258417/The-10-books-Apples-iBooks-US.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"iBook charts for week ending October 7, 2018: (Rank, Book Title by Author Name, ISBN, Publisher :

3. Don't Let Go by Harlan Coben - 9780698411661 - (Penguin Publishing Group)

8. The Fifth Risk by Michael Lewis - 9781324002659 - (W. W. Norton & Company)

9. Lethal White by Robert Galbraith - 9780316422741 - (Little, Brown and Company)

10. Juror #3 by James Patterson & Nancy Allen - 9780316470063 - (Little, Brown and Company)"
43,Apple patents magnetic case that keeps phones safe if they are dropped,Daily Mail UK,2018-10-09,0.56031,0.889809,"The electromagnets would be added to the device alongside traditional magnets to provide an even stronger magnetic connection. 'Unfortunately, the fields produced by the permanent magnets are not always ideal and cannot be adapted to fit every particular situation,' Apple says in the patent. Electromagnets, meanwhile, can produce a 'substantially stronger magnetic field' than even the 'highest strength permanent magnets,' the firm added. Apple believes electromagnets would be particularly useful to prevent falling devices from breaking or smashing upon impact with the ground. 'Once corner of protective case impacts a hard surface the space between protective case and device forms a crush zone that reduces a rate at which force from the impact is imparted to device, thereby reducing a likelihood of damage,' Apple explained in the patent.",https://www.dailymail.co.uk/sciencetech/article-6258221/Apple-patents-case-uses-high-powered-magnets-iPads-iPhones-safe-theyre-dropped.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"Cracked screens could soon become a thing of the past.

Apple was awarded a patent for a case that could protect youriPad or iPhone in the midst of a fall.

The patent was filed in March of 2015, but was just made public on Tuesday.

In the document, titled 'Dynamic stabilized magnetic array,' Apple describes a hi-tech gadget that uses electromagnetics to connect devices and accessories to each other.

The electromagnets would be added to the device alongside traditional magnets to provide an even stronger magnetic connection.

'Unfortunately, the fields produced by the permanent magnets are not always ideal and cannot be adapted to fit every particular situation,' Apple says in the patent.

'Furthermore, a magnetic coupling created by permanent magnets may not be strong enough to withstand certain challenging working environments in which peak forces applied to the magnetic coupling exceed the forces provided by the magnetic attraction.'

Electromagnets, meanwhile, can produce a 'substantially stronger magnetic field' than even the 'highest strength permanent magnets,' the firm added.

Apple believes electromagnets would be particularly useful to prevent falling devices from breaking or smashing upon impact with the ground.

The patent describes how the electromagnets would be powered by a magnetic field sensor in the magnetic array.

If a fall is detected, a few of the electromagnets in the case deactivate, which causes the device to be dragged away from the side that is expected to crash into the floor.

'Once corner of protective case impacts a hard surface the space between protective case and device forms a crush zone that reduces a rate at which force from the impact is imparted to device, thereby reducing a likelihood of damage,' Apple explained in the patent.

'In some embodiments, power supplied to electromagnets and can be slowly reduced to further be controlled.

'This can be particularly effective once the established crush zone has flattened and no longer has any give left as it can allow even greater control over a rate of deceleration,' the firm added.

The patent primarily describes the case as being used to protect iPads, but it's likely that it could be used for iPhones too.

Such a device would build on Apple's Smart Cover for the iPad, which uses magnets to wake and put the iPad to sleep.

It's unclear if Apple will ever release a case that prevents shattered devices, as many patented devices never come to fruition, but it's an interesting idea nonetheless."
44,Apple to buy part of supplier Dialog's business in $600 mln deal,Daily Mail UK,2018-10-11,0.743199,0.413186,"BERLIN/SAN FRANCISCO, Oct 11 (Reuters) - Apple Inc has agreed to buy a portion of chip supplier Dialog Semiconductor Plc's business in a $600 million deal, the two companies said Thursday, expanding the iPhone maker's chip operations in Europe. Since the first iPhones a decade ago, Apple has used Dialog power management chips to help its devices manage battery life. Under the deal, Apple is buying patents, a team of about 300 engineers, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany. For now, the deal settles questions about future relations between Apple and Dialog, whose shares tumbled this year when it said Apple planned to use chips from another supplier, which was widely believed to be Apple itself. The deal represents an expansion of Apple's chip design operations, which kicked into high gear in 2010 when the company released its first custom processor for the iPad and iPhone.",https://www.dailymail.co.uk/wires/reuters/article-6263933/Apple-buy-supplier-Dialogs-business-600-mln-deal.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"BERLIN/SAN FRANCISCO, Oct 11 (Reuters) - Apple Inc has agreed to buy a portion of chip supplier Dialog Semiconductor Plc's business in a $600 million deal, the two companies said Thursday, expanding the iPhone maker's chip operations in Europe.

Since the first iPhones a decade ago, Apple has used Dialog power management chips to help its devices manage battery life. Under the deal, Apple is buying patents, a team of about 300 engineers, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany.

Dialog said its 2018 revenue would not be affected and it would continue shipments of products in production to Apple.

For now, the deal settles questions about future relations between Apple and Dialog, whose shares tumbled this year when it said Apple planned to use chips from another supplier, which was widely believed to be Apple itself.

Half of the deal's value, or about $300 million, is cash for the Dialog engineers and offices and the other $300 million is pre-payment to Dialog for supplying chips over the next three years, the companies said.

Dialog said in a statement it would continue to deliver chips to other customers, focusing on the automotive and internet-of-things markets, among others.

""This transaction reaffirms our long-standing relationship with Apple, and demonstrates the value of the strong business and technologies we have built at Dialog,"" Dialog CEO Jalal Bagherli said in the statement.

The deal represents an expansion of Apple's chip design operations, which kicked into high gear in 2010 when the company released its first custom processor for the iPad and iPhone.

Apple is buying about 16 percent of Dialog's workforce. Apple said the acquired employees would stay in Europe and would report to Johny Srouji, the company's senior vice president of hardware technologies who oversees Apple's chip design efforts.

Apple already has a chip design centres in Munich, Germany and St Albans, Britain. The deal will see Apple acquire four more from Dialog, in Livorno in Italy, Swindon in Britain, and Nabern and Neuaubing in Germany. Dialog said Qatalyst Partners was acting as financial adviser and Linklaters was acting as its legal counsel. (Reporting by Caroline Copley in Berlin and Stephen Nellis in San Francisco Editing by Riham Alkousaa and Edmund Blair)"
45,China's Alipay says stolen Apple IDs behind thefts of users' money,Daily Mail UK,2018-10-11,0.886419,0.534126,"BEIJING, Oct 11 (Reuters) - Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs and the issue remains unresolved despite reaching out to the U.S. giant. Alipay said in a post on its Toutiao social media account on Wednesday that users who have linked their accounts using Apple IDs should lower transaction limits. The breach has affected users of both Alipay and Tencent Holdings Ltd's WeChat and some users lost up to 2,000 yuan ($288), state media outlet Xinhua said on Thursday. It is not clear how many users were affected by the breach, and Alipay's statement urged affected users to contact Apple. The potential breach underscores the security challenges facing China's huge mobile payments market, where WeChat and Alipay services have become ubiquitous in daily life.",https://www.dailymail.co.uk/wires/reuters/article-6264011/Chinas-Alipay-says-stolen-Apple-IDs-thefts-users-money.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"BEIJING, Oct 11 (Reuters) - Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs and the issue remains unresolved despite reaching out to the U.S. giant.

Alipay said in a post on its Toutiao social media account on Wednesday that users who have linked their accounts using Apple IDs should lower transaction limits.

""Alipay has contacted Apple many times...and the issue has not been resolved,"" the post said.

The breach has affected users of both Alipay and Tencent Holdings Ltd's WeChat and some users lost up to 2,000 yuan ($288), state media outlet Xinhua said on Thursday.

A Shanghai-based spokeswoman for Apple declined to comment. Representatives for Tencent did not respond to emails or phone calls seeking comment.

Ant Financial is the payment affiliate of Alibaba Group Holding Ltd.

It is not clear how many users were affected by the breach, and Alipay's statement urged affected users to contact Apple.

The potential breach underscores the security challenges facing China's huge mobile payments market, where WeChat and Alipay services have become ubiquitous in daily life.

It also highlights the pitfalls facing tech firms in China, where smartphone scams and personal data breaches are more common than other markets.

Apple was chastised by Chinese state media in July for the amount of spam being sent on iMessage, with media saying with the company's strict stance on privacy was hindering its ability to crack down on illegal behavior.

The company has since said it is contact with telecom companies on how to reduce the amount of spam received through iMessage.

Apple users in China are required to link their IDs to their phone numbers, which are in turn linked to their national identification numbers. Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities.

For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms. ($1 = 6.9305 Chinese yuan) (Reporting by Cate Cadell; Editing by Edwina Gibbs)"
46,Apple buys chunk of key iPhone chipmaker in $600 million deal,Daily Mail UK,2018-10-11,0.695941,0.492919,"Dialog's shares had tumbled earlier this year when it said Apple planned to use chips from another supplier. A report last year indicated that Apple would move away from using Dialog's power management chips. But with this deal, Dialog has secured that Apple will continue to use its chips. Since the first iPhones a decade ago, Apple has used Dialog power-management chips to extend their battery life. Under the deal, Apple is buying patents, a 300-strong engineering team, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany.",https://www.dailymail.co.uk/sciencetech/article-6263933/Apple-buy-supplier-Dialogs-business-600-mln-deal.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"Apple is buying the power-management technology at the heart of its iPhones in a $600 million deal with Dialog Semiconductor.

As part of the deal, Apple will license some of Dialog's technology, bring over 300 engineers from the firm and take control of some assets.

The agreement is not only unusual, but also the largest acquisition in terms of headcount by Apple.

At times, Dialog Semiconductors has had a rocky past with Apple.   Dialog's shares had tumbled earlier this year when it said Apple planned to use chips from another supplier. The company has also suffered at times as more evidence supported that Apple would build its own in-house chips, instead of relying on suppliers.  A report last year indicated that Apple would move away from using Dialog's power management chips.   But with this deal, Dialog has secured that Apple will continue to use its chips.   Dialog CEO Jalal Bagherli said he could now lead a 'managed, smooth' transformation of the business as Dialog seeks new opportunities in areas such as the Internet of Things that includes connected devices like home speakers, fitness trackers or smart watches.

Apple has had a long-standing relationship with the European firm.

Since the first iPhones a decade ago, Apple has used Dialog power-management chips to extend their battery life.

Under the deal, Apple is buying patents, a 300-strong engineering team, most of whom already worked on chips for Apple devices, and Dialog offices in Britain, Italy and Germany.

Dialog said its 2018 revenue would not be affected and it would continue shipments of existing main power management integrated circuits (PMICs) to Apple. It expects to sell current and future generations of so-called sub-PMICs to Apple.

Dialog CEO Jalal Bagherli said that Apple increasingly viewed main PMICs, which are central to the operation of its devices, as a strategic element that it wanted to control directly.

This was not the case for sub-PMICs that manage features such as on-board cameras, he told Reuters.

Other chip designers in Europe have struggled to manage their relationship with Apple due to its sheer scale. Britain's Imagination Technologies ended up being sold to a Chinese-backed fund last year after losing Apple as a client.

'Dialog has bought itself much more than just time,' said Karsten Iltgen, an analyst at Bankhaus Lampe, which rates the stock 'buy'.

'Its Apple business has been clearly defined and put on a sound long-term footing.'

Half of the deal's value, or about $300 million, is cash for the Dialog engineers and offices and the other $300 million is pre-payment to Dialog for supplying chips over the next three years, the companies said.

Dialog said it would continue to deliver chips to other customers, focusing on the automotive and internet-of-things markets, among others.

The deal represents an expansion of Apple's chip design operations, which kicked into high gear in 2010 when the company released its first custom processor for the iPad and iPhone.

The firm has made its own processors for several years now, but has recently stepped up its efforts to produce other components, such as graphics processing units (GPUs) and Bluetooth chips, among other things.

Apple started using its own GPUs in the iPhone 8 and iPhone X, as well as the iPhone XS and the Apple Watch Series 4, according to Bloomberg.

Some experts say that the deal could be used to bolster Apple's ambitions in the virtual reality space, particularly as it relates to a VR headset.

Apple is buying about 16 percent of Dialog's workforce.

Apple said these employees would stay in Europe and would report to Johny Srouji, the company's senior vice president of hardware technologies who oversees Apple's chip design efforts.

'Our relationship with Dialog goes all the way back to the early iPhones, and we look forward to continuing this long-standing relationship with them,' Srouji said.

Apple has added around 20,000 employees in Europe since 2000.

It already has a chip design centres in Munich, Germany, where it employs 1,000 staff, and St Albans, Britain. The deal will give Apple four more from Dialog, in Livorno in Italy, Swindon in Britain, and Nabern and Neuaubing in Germany.

The transaction is expected to close in the first half of 2019, subject to customary closings and regulator approvals, Dialog said."
47,China's Alipay says stolen Apple IDs behind thefts of users' money,Daily Mail UK,2018-10-11,0.886419,0.599153,"Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs  - and says the issue remains unresolved despite reaching out to the U.S. giant. Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities. For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms. Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities. For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms.",https://www.dailymail.co.uk/sciencetech/article-6264011/Chinas-Alipay-says-stolen-Apple-IDs-thefts-users-money.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"Ant Financial's Alipay, the operator of one of China's top two mobile payment apps, said hackers have taken an unknown amount of money from accounts using stolen Apple Inc IDs  - and says the issue remains unresolved despite reaching out to the U.S. giant.

Alipay said in a post on its Toutiao social media account on Wednesday that users who have linked their accounts using Apple IDs should lower transaction limits.

'Alipay has contacted Apple many times...and the issue has not been resolved,' the post said.

HOW POPULAR IS APPLE PAY IN CHNA?  Apple users in China are required to link their IDs to their phone numbers, which are in turn linked to their national identification numbers.  Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities. For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms.

The breach has affected users of both Alipay and Tencent Holdings Ltd's WeChat and some users lost up to 2,000 yuan ($288), state media outlet Xinhua said on Thursday.

Representatives for Tencent did not respond to emails or phone calls seeking comment.

Ant Financial is the payment affiliate of Alibaba Group Holding Ltd.

It is not clear how many users were affected by the breach, and Alipay's statement urged affected users to contact Apple.

The potential breach underscores the security challenges facing China's huge mobile payments market, where WeChat and Alipay services have become ubiquitous in daily life.

It also highlights the pitfalls facing tech firms in China, where smartphone scams and personal data breaches are more common than other markets.

Apple was chastised by Chinese state media in July for the amount of spam being sent on iMessage, with media saying with the company's strict stance on privacy was hindering its ability to crack down on illegal behavior.

The company has since said it is contact with telecom companies on how to reduce the amount of spam received through iMessage.

Apple users in China are required to link their IDs to their phone numbers, which are in turn linked to their national identification numbers.

Apple Pay, while not as popular as WeChat Pay and Alipay, has also become increasingly popular in China's large eastern cities.

For WeChat Pay and Alipay, which each have around half a billion users, breaches are rare though users are frequently warned not to send money to unidentified people using the platforms."
48,Will Apple’s latest Watch crash when the clocks go back?,Daily Mail UK,2018-10-12,0.801875,0.992955,"Fans on the continent - which adopted summer schedules on Sunday - found that the Series 4 Watch struggles with the switch from Daylight Saving Time (DST). UK customers may face the same issue as Britain reverts to Greenwich Mean Time on Sunday, October 28th, with the US set to adopt DST a week later on November 4th. MailOnline contacted Apple for a comment on the issue, but hadn't received a response at the time of publication. Apple's redesigned watch is also an FDA-approved medical device that can conduct an electrocardiogram (EKG), detect falls and slips and can even call emergency services for help when the wearer has taken a 'hard fall'. The Series 4 features the biggest display yet on an Apple Watch, with a screen that's 30 per cent larger than the Series 3 and a nearly edge-to-edge coverage with almost no bezels.",https://www.dailymail.co.uk/sciencetech/article-6269709/Will-Apples-latest-Watch-crash-clocks-back.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"Apple's latest high-tech smartwatch was only released last month but users in Australia are already complaining over a bug that causes it to crash.

Fans on the continent - which adopted summer schedules on Sunday - found that the Series 4 Watch struggles with the switch from Daylight Saving Time (DST).

Reports claim that a glitch in the Watches' Infograph Activity function that controls its fitness monitoring capabilities is behind the malfunction.

It has already caused their Watch to reboot and stall as it tries to process the missing hour.

UK customers may face the same issue as Britain reverts to Greenwich Mean Time on Sunday, October 28th, with the US set to adopt DST a week later on November 4th.

Currently, customers have two options if the error - which only affects the handset for the day of the time switch - happens.

They can either wait a day for the bug to auto-correct after the watch completes a full 24-hour cycle.

Alternatively, they can manually change the time and date themselves via their iPhone.

It's not yet clear whether such action may be needed when the US and UK adopt DST.

MailOnline contacted Apple for a comment on the issue, but hadn't received a response at the time of publication.

However, the company has previously been quick to correct similar flaws which affected earlier versions of iOS that caused alarm clocks to crash across Europe.

Apple's redesigned watch is also an FDA-approved medical device that can conduct an electrocardiogram (EKG), detect falls and slips and can even call emergency services for help when the wearer has taken a 'hard fall'.

The device, supported by the American Heart Association, was unveiled by the iPhone maker at its annual hardware event in Cupertino, California, on September 12.

The Series 4 features the biggest display yet on an Apple Watch, with a screen that's 30 per cent larger than the Series 3 and a nearly edge-to-edge coverage with almost no bezels.

It's thinner than the Series 3, thanks to slightly bigger cases and two sizes: 1.6 and 1.7 inches (40 and 44 mm)."
49,Apple's New Proprietary Software Locks Kill Independent Repair on New MacBook Pros,Vice,2018-10-04,0.83075,0.961204,"Apple has introduced software locks that will effectively prevent independent and third-party repair on 2018 MacBook Pro computers, according to internal Apple documents obtained by Motherboard. The new system will render the computer “inoperative” unless a proprietary Apple “system configuration” software is run after parts of the system are replaced. The computer will only begin functioning again after Apple or a member of one of Apple’s Authorized Service Provider repair program runs diagnostic software called Apple Service Toolkit 2. “For Macs with the Apple T2 chip, the repair process is not complete for certain parts replacements until the AST 2 System Configuration suite has been run. Image: Apple

  This is a repair model that is similar to that used by John Deere and auto manufacturers, who often prevent owners from repairing their own tractors or cars without specific diagnostic codes or software that allow a replacement part to connect with the rest of the device.",https://motherboard.vice.com/en_us/article/yw9qk7/macbook-pro-software-locks-prevent-independent-repair,"Apple has introduced software locks that will effectively prevent independent and third-party repair on 2018 MacBook Pro computers, according to internal Apple documents obtained by Motherboard. The new system will render the computer “inoperative” unless a proprietary Apple “system configuration” software is run after parts of the system are replaced.
  According to the document, which was distributed to Apple’s Authorized Service Providers late last month, this policy will apply to all Apple computers with the “T2” security chip, which is present in 2018 MacBook Pros as well as the iMac Pro. 
  The software lock will kick in for any repair which involves replacing a MacBook Pro’s display assembly, logic board, top case (the keyboard, touchpad, and internal housing), and Touch ID board. On iMac Pros, it will kick in if the Logic Board or flash storage are replaced. The computer will only begin functioning again after Apple or a member of one of Apple’s Authorized Service Provider repair program runs diagnostic software called Apple Service Toolkit 2.
  “For Macs with the Apple T2 chip, the repair process is not complete for certain parts replacements until the AST 2 System Configuration suite has been run. Failure to perform this step will result in an inoperative system and an incomplete repair,” the document reads. MacRumors reported the new policy earlier today. 
Image: Apple

  A separate internal training presentation obtained by Motherboard about how to use the diagnostics states that the “Apple Service Toolkit and Apple Service Toolkit 2 are available only to persons working at Apple-authorized service facilities.” This means that it will become impossible for you to repair your new MacBook Pro at home, or for an independent repair provider to repair it for you. 
  The AST 2 System Configuration suite is a diagnostic software that Apple uses to ensure that the computer is functioning properly. It includes the Mac Resource Inspector, which does a “quick health check of hardware and software,” as well as tools that check the system’s memory, display, power adapters, cooling system, and other aspects of the computer. It functions only if connected to Apple’s Global Service Exchange (GSX), a Cloud-based server that Apple uses to handle repairs and service. It requires a login from Apple to access.
Image: Apple

  This is a repair model that is similar to that used by John Deere and auto manufacturers, who often prevent owners from repairing their own tractors or cars without specific diagnostic codes or software that allow a replacement part to connect with the rest of the device. Apple took a similar tact with Touch ID on recent iPhones—the Touch ID feature would not work with replacement home buttons until it went through a so-called “Horizon Machine,” which Apple uses to re-map a new Touch ID button with the old device. 
  But this move goes further than that, effectively preventing most independent repairs on new MacBook Pros. 
Image: Apple

  “There’s two possible explanations: This is a continued campaign of obsolescence and they want to control the ecosystem and bring all repair into the network they control,” Kyle Wiens, the CEO of iFixit, told me on the phone. “Another is security, but I don’t see a security model that doesn’t trust the owner of the device making much sense.”
  Apple did not immediately respond to a request for comment.
  Currently, 19 states are considering so-called “Right to Repair” legislation that would require device manufacturers to make repair parts, tools, repair guides, and diagnostic software available to the public. Apple is fighting this legislation; public records show that Apple is lobbying against the bill in New York, where lobbying records must be disclosed to the public.
  Wiens said that, currently, there is a thriving independent market for MacBook repair, and that this move fundamentally threatens many small businesses and, down the line, may impact school districts, which often have to repair computers used in classrooms at scale. Not everyone lives near an Apple Store or authorized service provider, so it may also make repair much less accessible for people living in underserved areas.
  “This is a portion of the ecosystem that has been very healthy. Independent repair companies have been fixing MacBooks undaunted by the user-hostile activities Apple has taken,” Wiens said. “It could be really detrimental to schools, to people who live in rural areas. If they stick with this, it seems like a huge argument in favor of right to repair.”"
50,Apple Insiders Say Nobody Internally Knows What’s Going On With Bloomberg’s China Hack Story,BuzzFeed,2018-10-06,0.721204,0.526296,"Multiple senior Apple executives, speaking with BuzzFeed News on the condition of anonymity so that they could speak freely all denied and expressed confusion with a report earlier this week that the company’s servers had been compromised by a Chinese intelligence operation. The report — the result of more than a year of reporting and over 100 interviews with intelligence and company sources — alleged that Chinese spies compromised and infiltrated almost 30 U.S. companies including Apple and Amazon by embedding a tiny microchip inside company servers. Reached by BuzzFeed News multiple Apple sources — three of them very senior executives who work on the security and legal teams — said that they are at a loss as to how to explain the allegations. A senior Apple legal official told BuzzFeed News the company had not contacted the FBI, nor had it been contacted by the FBI, the CIA, the NSA or any government agency in regards to the incidents described in the Bloomberg report. However, a senior Apple legal official who spoke with BuzzFeed News said the company is bound by no confidentiality order or agreement.",https://www.buzzfeednews.com/article/johnpaczkowski/apple-china-hacking-bloomberg-servers-spies-fbi,"Multiple senior Apple executives, speaking with BuzzFeed News on the condition of anonymity so that they could speak freely all denied and expressed confusion with a report earlier this week that the company’s servers had been compromised by a Chinese intelligence operation.
On Thursday morning, Bloomberg Businessweek published a bombshell investigation. The report — the result of more than a year of reporting and over 100 interviews with intelligence and company sources — alleged that Chinese spies compromised and infiltrated almost 30 U.S. companies including Apple and Amazon by embedding a tiny microchip inside company servers.






      
        
        


  
    
    
      “We tried to figure out if there was anything, anything, that transpired that's even remotely close to this. We found nothing.” 
    

    
    


      
        
        


  
  





According to Bloomberg’s reporting, an attack of this caliber isn’t just elaborate but “the most significant supply chain attack known to have been carried out against American companies.” The security ramifications for the businesses (and consequently millions of Americans) are likely dizzying.
Both Amazon and Apple issued uncharacteristically strong and detailed denials of Bloomberg’s claims.
Reached by BuzzFeed News multiple Apple sources — three of them very senior executives who work on the security and legal teams — said that they are at a loss as to how to explain the allegations. These people described a massive, granular, and siloed investigation into not just the claims made in the story, but into unrelated incidents that might have inspired them.
“We tried to figure out if there was anything, anything, that transpired that's even remotely close to this,” a senior Apple security executive told BuzzFeed News. “We found nothing.”
A senior security engineer directly involved in Apple’s internal investigation described it as “endoscopic,” noting they had never seen a chip like the one described in the story, let alone found one. “I don’t know if something like this even exists,” this person said, noting that Apple was not provided with a malicious chip or motherboard to examine. ""We were given nothing. No hardware. No chips. No emails.""
Equally puzzling to Apple execs is the assertion that it was party to an FBI investigation — Bloomberg wrote that Apple “reported the incident to the FBI."" A senior Apple legal official told BuzzFeed News the company had not contacted the FBI, nor had it been contacted by the FBI, the CIA, the NSA or any government agency in regards to the incidents described in the Bloomberg report. This person’s purview and responsibilities are of such a high level that it’s unlikely they would not have been aware of government outreach.
Reached for comment, Apple directed BuzzFeed News to its Thursday blog post.
Apple’s broad, categorical denial is essentially unprecedented in its detail. For example, when the Washington Post revealed the government's PRISM program in 2013, Apple, Google and Facebook all issued very precise denials noting that none gave government agencies ""direct access to our servers."" In this case, however, Apple’s statement leaves little room for interpretation or alternate explanations. Apple not only denies the direct claims about its involvement with the FBI, but goes further to deny that ""anything like this"" happened. It went on to state that ""we are not under any kind of gag order or other confidentiality obligations.""
Bloomberg’s defense of its story is equally forceful. On Friday, the publication stood by its reporting. ""Bloomberg Businessweek's investigation is the result of more than a year of reporting, during which we conducted more than 100 interviews,"" a spokesperson told BuzzFeed News in response to a series of questions. ""Seventeen individual sources, including government officials and insiders at the companies, confirmed the manipulation of hardware and other elements of the attacks. We also published three companies' full statements, as well as a statement from China's Ministry of Foreign Affairs. We stand by our story and are confident in our reporting and sources.""
The result is an unusual stalemate that’s left onlookers baffled.






      
        
        


  
  





The story has clearly rattled Apple, a notoriously private company, and one that has long touted its strong commitment to privacy. Sources say the company’s infosec team is aghast at its allegations. “This did not happen,” a senior Apple security executive told BuzzFeed News. This person insisted, vehemently, that there is no dissembling in the company’s response, that it didn’t secretly remove compromised servers, or discover compromised servers during the acceptance process and stop short of deploying them. “We have literally seen nothing like this.”
Particularly vexing for Apple, say company sources, is the suggestion it might be lying to the public to protect national security interests. The company has said on record that it is under no gag order, but Congress has on occasion granted retroactive immunity to companies aiding U.S. intelligence efforts. However, a senior Apple legal official who spoke with BuzzFeed News said the company is bound by no confidentiality order or agreement. “We are not restrained in any way,” this executive said. Asked point blank if Apple is lying to the public in the interests of national security, this executive replied, ""no.""
For Apple, the investigation into the Bloomberg allegations appears to be over. Multiple sources tell BuzzFeed News that the company believes it’s done everything it can, pulled all the threads, talked to everyone and examined every corner of its business. It’s reached a what-else-can-we-do impasse.
What happens next isn’t exactly clear. Those with a vested interest — security professionals, government officials, and Amazon and Apple’s millions of customers — are left with questions that are currently unanswerable as Bloomberg and the subjects of its story continue to square off."
51,[P.D.F] How to Make an Apple Pie and See the World (Dragonfly Books) …,Slideshare,2018-10-10,0.752255,0.954149,"An apple pie is easy to make...if the market is open. But if the market is closed, the world becomes your grocery store. This deliciously silly recipe for apple pie takes readers around the globe to gather ingredients. Don t forget to go apple picking in Vermont! A simple recipe for apple pie is included.",https://www.slideshare.net/jxeuffmuc/pdf-how-to-make-an-apple-pie-and-see-the-world-dragonfly-books-by-marjorie-priceman,"Synnopsis : 

Illus. in full color. An apple pie is easy to make...if the market is open. But if the market is closed, the world becomes your grocery store. This deliciously silly recipe for apple pie takes readers around the globe to gather ingredients. First hop a steamboat to Italy for the finest semolina wheat. Then hitch a ride to England and hijack a cow for the freshest possible milk. And, oh yes! Don t forget to go apple picking in Vermont! A simple recipe for apple pie is included. ""Libraries should consider purchasing multiple copies since every preschool and primary-grade teacher in town will want a copy to read.""--(starred) ""Booklist."" 

 

Author : Marjorie Priceman 

Language : English 

Grade Level : 1-5 

Product Dimensions : 8.6 x 0.7 x 9.2 inches 

Shipping Weight : 14 ounces 

Format : BOOKS 

Seller information : Marjorie Priceman ( 3✮ ) 

Link Download :"
52,"Free_ The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google…",Slideshare,2018-10-11,0.740624,0.994097,,https://www.slideshare.net/SecoiyaSnee/free-the-four-the-hidden-dna-of-amazon-apple-facebook-and-google-download-file-119099519,"Download here Free_ The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google  _Download file   
Read online : http://bit.ly/2A3urhW 
none"
53,READ book Making Apple Pies and Crusts (Country Kitchen Library) Fo…,Slideshare,2018-10-11,0.789325,0.997929,,https://www.slideshare.net/rinokekon/read-book-making-apple-pies-and-crusts-country-kitchen-library-for-kindle,"✔ PREMIUM EBOOK READ book Making Apple Pies and Crusts (Country Kitchen Library) For Kindle (Phyllis Hobson ) 

✔ Download and stream more than 10,000 movies, e-books, audiobooks, music tracks, and pictures 

✔ Adsimple access to all content 

✔ Quick and secure with high-speed downloads 

✔ No datalimit 

✔ You can cancel at any time during the trial 

✔ Download now :  

✔ Book discription : none"
